Last,Zheng M.,SCOPUS,School of Mechanical and Electronic Engineering Shandong Jianzhu University Jinan Shandong  250101 China
,,,
Title,Design and modelling of 3d bionic cathode flow field for proton exchange membrane fuel cellFirst,,
First,Xuan L.,SCOPUS,Key Laboratory of Advanced Manufacturing Technology of Zhejiang Province Zhejiang University Hangzhou 310027 China
Last,Lan J.,SCOPUS,Key Laboratory of Advanced Manufacturing Technology of Zhejiang Province Zhejiang University Hangzhou 310027 China
,,,
Title,Stable Discharge Mechanism in Microarc Oxidation and Processing in Phosphate ElectrolytesFirst,,
First,Cui S.-H.,SCOPUS,School of Advanced Materials Peking University Shenzhen Graduate School Shenzhen 518055 China also with the College of Engineering Peking University Beijing 100871 China and also with the Department of Physics Department of Materials Science and Engineering and Department of Biomedical Engineering City University of Hong Kong Hong Kong China
Last,Wu Z.-Z.,SCOPUS,School of Advanced Materials Peking University Shenzhen Graduate School Shenzhen 518055 China also with the College of Engineering Peking University Beijing 100871 China and also with the Department of Physics Department of Materials Science and Engineering and Department of Biomedical Engineering City University of Hong Kong Hong Kong China
,,,
Title,Analysis of alternative baseplate-to-heatsink grounding schemes in 10 kV SiC MOSFET modules with series-connected devicesFirst,,
First,Ravi L.,SCOPUS,Virginia Polytechnic Institute and State University Center for Power Electronic Systems Blacksburg VA  24061 United States
Last,"Burgos, Rolando",SCOPUS,Virginia Polytechnic Institute and State University Center for Power Electronic Systems Blacksburg VA  24061 United States
,,,
Title,Investigation of proton exchange membrane fuel cell stack with inversely phased wavy flow field designFirst,,
First,"Yin, Cong",SCOPUS,School of Automation Engineering University of Electronic Science and Technology of China Chengdu 611731 China Hydrogen and Fuel Cell Institute University of Electronic Science and Technology of China Chengdu 611731 China
Last,"Tang, Hao",SCOPUS,School of Automation Engineering University of Electronic Science and Technology of China Chengdu 611731 China Hydrogen and Fuel Cell Institute University of Electronic Science and Technology of China Chengdu 611731 China
,,,
Title,"Brain-specific heterozygous loss-of-function of ATP2A2, endoplasmic reticulum Ca2+pump responsible for Darier's disease, causes behavioral abnormalities and a hyper-dopaminergic stateFirst",,
First,Nakajima K.,SCOPUS,Laboratory for Molecular Dynamics of Mental Disorders RIKEN Center for Brain Science Saitama 351-0198 Japan
Last,"Kato, Tadafumi",SCOPUS,Laboratory for Molecular Dynamics of Mental Disorders RIKEN Center for Brain Science Saitama 351-0198 Japan Department of Psychiatry and Behavioral Science Juntendo University Graduate School of Medicine Tokyo 113-8421 Japan
,,,
Title,All-in-one bipolar electrode: A new concept for compact and efficient water electrolyzersFirst,,
First,Yang G.,SCOPUS,Department of Mechanical Aerospace & Biomedical Engineering UT Space Institute University of Tennessee Knoxville United States
Last,"Zhang, Feng-Yuan",SCOPUS,Department of Mechanical Aerospace & Biomedical Engineering UT Space Institute University of Tennessee Knoxville United States
,,,
Title,Adenosine A2AReceptors Contribute to the Radial Migration of Cortical Projection Neurons through the Regulation of Neuronal Polarization and Axon FormationFirst,,
First,Al?ada-Morais S.,SCOPUS,CNC - Center for Neuroscience and Cell Biology University of Coimbra Coimbra 3004-504 Portugal Institute for Interdisciplinary Research University of Coimbra Coimbra 3030-789 Portugal
Last,Rodrigues R.J.,SCOPUS,CNC - Center for Neuroscience and Cell Biology University of Coimbra Coimbra 3004-504 Portugal Institute for Interdisciplinary Research University of Coimbra Coimbra 3030-789 Portugal
,,,
Title,Fabrication of titanium bipolar plates for proton exchange membrane fuel cells by uniform pressure electromagnetic formingFirst,,
First,Dong P.,SCOPUS,Wuhan National High Magnetic Field Center Huazhong University of Science and Technology Wuhan 430074 China State Key Laboratory of Advanced Electromagnetic Engineering and Technology Huazhong University of Science and Technology Wuhan 430074 China
Last,Han X.,SCOPUS,Wuhan National High Magnetic Field Center Huazhong University of Science and Technology Wuhan 430074 China State Key Laboratory of Advanced Electromagnetic Engineering and Technology Huazhong University of Science and Technology Wuhan 430074 China
,,,
Title,"Shellac derived graphene films on solid, flexible, and porous substrates for high performance bipolar plates and supercapacitor electrodesFirst",,
First,Singh R.S.,SCOPUS,Tata Steel Advanced Materials Research Centre Centre for Nano and Soft Matter Sciences Bangalore 560013 India
Last,Pramanik C.,SCOPUS,Graphene Centre Tata Steel Limited Jamshedpur 831007 India
,,,
Title,Corrosion behavior and interfacial conductivity of amorphous hydrogenated carbon and titanium carbide composite (a-C: H/TiC) films prepared on titanium bipolar plates in PEMFCsFirst,,
First,Yan W.,SCOPUS,Key Laboratory of Beam Technology of Ministry of Education College of Nuclear Science and Technology Beijing Normal University Beijing 100875 China Beijing Radiation Center Beijing Academy of Science and Technology Beijing 100875 China
Last,"Ying, Minju",SCOPUS,Key Laboratory of Beam Technology of Ministry of Education College of Nuclear Science and Technology Beijing Normal University Beijing 100875 China
,,,
Title,Energy efficiency improvement of vanadium redox flow battery by integrating electrode and bipolar plateFirst,,
First,Kim M.-Y.,SCOPUS,Korea Institute of Industrial technology (KITECH) 6 Cheomdan-gwagiro 208-gil Buk-gu Gwangju 61012 South Korea School of Chemical Engineering Chonnam National University 77 Yongbong-ro Buk-gu Gwangju 61186 South Korea
Last,"Kim, Hosung",SCOPUS,Korea Institute of Industrial technology (KITECH) 102 Jejudaehak-ro Jeju Special Self-Governing Province 63243 South Korea
,,,
Title,Investigation of graphite conductive adhesive coated on SS316L used for bipolar plates of proton-exchange membrane fuel cellFirst,,
First,"Taherian, Reza",SCOPUS,Faculty of Chemical and Materials Engineering Shahrood University of Technology Shahrood Iran
Last,Samiei Z.,SCOPUS,Faculty of Chemical and Materials Engineering Shahrood University of Technology Shahrood Iran
,,,
Title,Shape bistability in 2D chromonic dropletsFirst,,
First,Paparini S.,SCOPUS,Dipartimento di Matematica Universit? di Pavia Via Ferrata 5 Pavia 27100 Italy
Last,Virga E.G.,SCOPUS,Dipartimento di Matematica Universit? di Pavia Via Ferrata 5 Pavia 27100 Italy
,,,
Title,Thermal stabilization of nanocrystalline promoting conductive corrosion resistance of TiN?Ag films for metal bipolar platesFirst,,
First,Yan F.,SCOPUS,School of Materials Science and Engineering Xi'an University of Technology No.5 South Jinhua Road Xi'an Shaanxi  710048 China
Last,Wang X.,SCOPUS,School of Materials Science and Engineering Xi'an University of Technology No.5 South Jinhua Road Xi'an Shaanxi  710048 China
,,,
Title,Progress and Application Prospects of PEM Water Electrolysis Technology for Hydrogen Production [?í­Îß?Ø¯(PEM)â©?ú°ð¤?Ðü??î÷Ðà?éÄîñÌØFirst,,
First,"Mi, Wangliang",SCOPUS,SINOPEC Research Institute of Petroleum Processing Beijing 100083 China
Last,Rong J.,SCOPUS,SINOPEC Research Institute of Petroleum Processing Beijing 100083 China
,,,
Title,The effects of different flow field patterns on polymer electrolyte membrane fuel cell performanceFirst,,
First,Hazar H.,SCOPUS,Department of Automotive Engineering Technology Faculty Firat University Elazig 23119 Turkey
Last,Sevinc H.,SCOPUS,Department of Automotive Engineering Technology Faculty Firat University Elazig 23119 Turkey
,,,
Title,Design and simulation of vertical water cooling plate for wind turbine converter [??Ïõ??×µÐïØ¡ãÒâ©ÕÒ÷ùîÜ??????Ï¼First,,
First,Meng J.,SCOPUS,College of Mechanical and Electrical Engineering Shihezi University Shihezi 832003 China
Last,"Gong, Lijiao",SCOPUS,College of Mechanical and Electrical Engineering Shihezi University Shihezi 832003 China
,,,
Title,Influence of injection moulding parameters on electrical conductivity of polypropylene-graphite composite bipolar plates for hydrogen fuel cellsFirst,,
First,Serban D.,SCOPUS,University Politehnica Bucharest 313 Splaiul Independentei Bucharest 060042 Romania
Last,Serban D.,SCOPUS,University Politehnica Bucharest 313 Splaiul Independentei Bucharest 060042 Romania
,,,
Title,Additive manufacturing of bipolar plates for hydrogen production in proton exchange membrane water electrolysis cellsFirst,,
First,S?nchez-Molina M.,SCOPUS,Centro Nacional del Hidr?geno (CNH2) Prolongaci?n Fernando El Santo s/n Puertollano Ciudad Real 13500 Spain
Last,"Kunowsky, M.",SCOPUS,AIJU Technological Centre Avda. de la Industria 23 Ibi Alicante 03440 Spain
,,,
Title,Modelling of Internal Manifold Flow Distribution in PEMFCFirst,,
First,James M.,SCOPUS,Tata Motors Ltd India
Last,"Arikapudi, Suresh",SCOPUS,Tata Motors Ltd India
,,,
Title,Removal of reactive blue dye from simulated wastewater by electrocoagulation using bipolar connection modeFirst,,
First,Hadi D.R.,SCOPUS,Chemical Engineering Department College of Engineering University of Babylon Babylon Iraq
Last,Ajjam S.K.,SCOPUS,Chemical Engineering Department College of Engineering University of Babylon Babylon Iraq
,,,
Title,Investigation of Different Electrochemical Corrosion Treatments on Bipolar Plates for High and Low Temperature Polymer Electrolyte Membrane Fuel Cell ApplicationFirst,,
First,Uhlig L.M.,SCOPUS,German Aerospace Center Institute of Engineering Thermodynamics Carl-vonOssietzky-Strasse 15 Oldenburg 26129 Germany
Last,Wagner P.,SCOPUS,German Aerospace Center Institute of Engineering Thermodynamics Carl-vonOssietzky-Strasse 15 Oldenburg 26129 Germany
,,,
Title,The Effects of Testing Conditions on Corrosion Behaviours of SS316L for Bipolar Plate of Proton Exchange Membrane Fuel CellFirst,,
First,Leng Y.,SCOPUS,New Energy Automotive Engineering Center Tongji University 4800 Caoangong Road Shanghai 200029 China School of Automotive Studies Tongji University 4800 Caoangong Road Shanghai 200092 China
Last,"Zhang, Cunman",SCOPUS,New Energy Automotive Engineering Center Tongji University 4800 Caoangong Road Shanghai 200029 China School of Automotive Studies Tongji University 4800 Caoangong Road Shanghai 200092 China
,,,
Title,Analysis on development trend of PEMFC upon Derwent innovations index [ÐñéÍÓì?÷å?××?ËßîÜ?í­Îß?Ø¯æ×Öù?ò®?î÷??ÝÂà°First,,
First,Ji Q.-H.,SCOPUS,New Energy Research Center CNOOC Research Institute Co. Ltd. Beijing 100028 China
Last,Wu Q.,SCOPUS,The Science and Technology Information Department of China National Offshore Oil Corporation Ltd. Beijing 100010 China
,,,
Title,Increased Breakdown Voltage in Vertical Heterostructure III-V Nanowire MOSFETs with a Field PlateFirst,,
First,"Kilpi, Olli Pekka",SCOPUS,Department of Electrical and Information Technology Lund University Lund Sweden VTT Technical Research Centre of Finland Espoo FI-02044 Finland
Last,"Wernersson, Lars Erik",SCOPUS,Department of Electrical and Information Technology Lund University Lund Sweden
,,,
Title,Progress in flow field structure design and optimization for flow battery [äû×µ?ò®×µ???????ûù?Ï¼?î÷First,,
First,Yue M.,SCOPUS,Division of Energy Storage Dalian Institute of Chemical Physics Chinese Academy of Sciences Dalian 116023 China University of Chinese Academy of Sciences Beijing 100039 China
Last,"Li, Xianfeng",SCOPUS,Division of Energy Storage Dalian Institute of Chemical Physics Chinese Academy of Sciences Dalian 116023 China
,,,
Title,Recent progress on polyaniline-based coatings on bipolar plates of proton exchange membrane fuel cells [ö©??Ðñ??î¤?í­Îß?Ø¯æ×Öù?ò®ÑÑ???÷ùß¾îÜ?éÄ?î÷First,,
First,Mao T.,SCOPUS,Key Laboratory of Pressure Systems and Safety(MOE) School of Mechanical and Power Engineering East China University of Science and Technology Shanghai 200237 China
Last,Fu Q.,SCOPUS,Key Laboratory of Pressure Systems and Safety(MOE) School of Mechanical and Power Engineering East China University of Science and Technology Shanghai 200237 China
,,,
Title,Numerical Investigation of Tapered Flow Field Configurations for Enhanced Polymer Electrolyte Membrane Fuel Cell PerformanceFirst,,
First,Wang Y.,SCOPUS,Tianjin Key Lab of Refrigeration Technology Tianjin University of Commerce Tianjin 300134 China State Key Laboratory of Engines Tianjin University Tianjin 300350 China
Last,"Wang, Xiaodong",SCOPUS,Research Center of Engineering Thermophysics North China Electric Power University Beijing 102206 China
,,,
Title,Early experience with the use of trochanteric reattachment plate for the treatment of Vancouver type B 1 periprosthetic hip fracturesFirst,,
First,Bhalchandra Londhe S.,SCOPUS,Hoy Spirit Hospital Andheri Mumbai India
Last,Antao N.,SCOPUS,Hoy Spirit Hospital Andheri Mumbai India
,,,
Title,Integration of design of experiment and finite element method for the study of geometrical parameters in metallic bipolar plates for PEMFCsFirst,,
First,Khatir F.A.,SCOPUS,Faculty of Mechanical Engineering Tarbiat Modares University Iran
Last,Seddighi S.,SCOPUS,Faculty of Mechanical Engineering Tarbiat Modares University Iran
,,,
Title,Corrosion and conductivity behavior of titanium-doped amorphous carbon film coated SS316L in the environment of PEMFCsFirst,,
First,Li W.,SCOPUS,School of Metallurgy Xi'an University of Architecture and Technology China School of Mechanical Engineering Sichuan University of Science & Engineering China
Last,Lei J.-J.,SCOPUS,Department of Chemistry University of Florida United States
